id,en,de,es,fr,phe,kcal,emoji
16403,"Refried beans, canned, traditional, reduced sodium","Gekühlte Bohnen, konserviert, traditionell, natriumreduziert","Frijoles refritos, enlatados, tradicionales, reducidos en sodio","Haricots frits, en conserve, traditionnels, réduits en sodium",0.294,89.0,🫘
16409,"Soybeans, mature seeds, cooked, boiled, with salt","Sojabohnen, reife Samen, gekocht, gekocht, mit Salz","Soja, semillas maduras, cocidas, hervidas, con sal","Soja, graines mûres, cuites, bouillies, avec du sel",0.869,172.0,🫘
16410,"Soybeans, mature seeds, roasted, no salt added","Sojabohnen, reife Samen, geröstet, ohne Salzzusatz","Soja, semillas maduras, tostadas, sin sal añadida","Soja, graines mûres, torréfiées, sans sel ajouté",1.84,469.0,🫘
16168,"Soymilk, chocolate, with added calcium, vitamins A and D","Sojamilch, Schokolade, mit Kalziumzusatz, Vitamin A und D","Leche de soja, chocolate, con calcio añadido, vitaminas A y D","Lait de soja, chocolat, additionné de calcium, vitamines A et D",0.079,63.0,🥛
16161,"MORI-NU, Tofu, silken, soft","MORI-NU, Tofu, seidig, weich","MORI-NU, Tofu, sedoso, suave","MORI-NU, Tofu, soyeux, doux",0.303,55.0,🍽️
16159,"Tofu, extra firm, prepared with nigari","Tofu, extra fest, zubereitet mit Nigari","Tofu, extra firme, preparado con nigari","Tofu, extra ferme, préparé avec du nigari",0.482,83.0,🍽️
16166,"Soymilk, chocolate, unfortified","Sojamilch, Schokolade, nicht angereichert","Leche de soja, chocolate, sin fortificar","Lait de soja, chocolat, non enrichi",0.113,63.0,🥛
16160,"Tofu, hard, prepared with nigari","Tofu, hart, zubereitet mit Nigari","Tofu, duro, preparado con nigari","Tofu, dur, préparé avec du nigari",0.671,145.0,🍽️
16146,"Beans, pinto, canned, drained solids","Bohnen, Pinto, Dosen, abgetropfte Feststoffe","Frijoles, pintos, enlatados, sólidos escurridos","Haricots, pinto, conserves, solides égouttés",0.36,114.0,🫘
16147,"Veggie burgers or soyburgers, unprepared","Veggie-Burger oder Sojaburger, unvorbereitet","Hamburguesas vegetarianas o de soja, sin preparar","Burgers végétariens ou hamburgers au soja, non préparés",0.885,177.0,🥚
16144,"Lentils, pink or red, raw","Linsen, rosa oder rot, roh","Lentejas, rosadas o rojas, crudas","Lentilles, roses ou rouges, crues",1.23,358.0,🍽️
16135,"Winged beans, mature seeds, raw","Flügelbohnen, reife Samen, roh","Frijoles alados, semillas maduras, crudos","Haricots ailés, graines mûres, crus",1.43,409.0,🫘
16145,"Beans, kidney, red, mature seeds, canned, drained solids","Bohnen, Nieren, rote, reife Samen, in Dosen, abgetropfte Feststoffe","Frijoles, riñones, rojos, semillas maduras, enlatados, sólidos escurridos","Haricots, rouges, graines mûres, solides en conserve et égouttés",0.471,124.0,🫘
16122,Soy protein isolate,Sojaproteinisolat,Aislado de proteína de soja,Isolat de protéine de soja,4.59,335.0,🍽️
16124,Soy sauce made from soy (tamari),Sojasauce aus Soja (Tamari),Salsa de soja hecha de soja (tamari),Sauce soja à base de soja (tamari),0.534,60.0,🍽️
16132,"Tofu, salted and fermented (fuyu)","Tofu, gesalzen und fermentiert (Fuyu)","Tofu, salado y fermentado (fuyu)",Tofu salé et fermenté (fuyu),0.397,116.0,🧂
16134,"Yardlong beans, mature seeds, cooked, boiled, without salt","Meterlange Bohnen, reife Samen, gekocht, gekocht, ohne Salz","Frijoles, semillas maduras, cocidos, hervidos, sin sal","Haricots d'un mètre, graines mûres, cuits, bouillis, sans sel",0.484,118.0,🫘
16133,"Yardlong beans, mature seeds, raw","Meterlange Bohnen, reife Samen, roh","Frijoles largos, semillas maduras, crudos","Haricots d'un mètre, graines mûres, crus",1.42,347.0,🫘
16123,Soy sauce made from soy and wheat (shoyu),Sojasauce aus Soja und Weizen (Shoyu),Salsa de soja elaborada con soja y trigo (shoyu),Sauce soja à base de soja et de blé (shoyu),0.353,53.0,🍽️
16117,"Soy flour, defatted","Sojamehl, entfettet","Harina de soja, desgrasada","Farine de soja, dégraissée",2.45,327.0,🍽️
16114,Tempeh,Tempeh,tempeh,Tempeh,0.893,192.0,🍽️
16116,"Soy flour, full-fat, roasted","Sojamehl, vollfett, geröstet","Harina de soja, entera, tostada","Farine de soja, entière, torréfiée",1.82,439.0,🍽️
16109,"Soybeans, mature cooked, boiled, without salt","Sojabohnen, gereift, gekocht, gekocht, ohne Salz","Soja, madura cocida, hervida, sin sal","Soja, mûres, cuites, bouillies, sans sel",0.869,172.0,🫘
16115,"Soy flour, full-fat, raw","Sojamehl, vollfett, roh","Harina de soja, entera, cruda","Farine de soja, entière, crue",1.8,434.0,🍽️
16108,"Soybeans, mature seeds, raw","Sojabohnen, reife Samen, roh","Soja, semillas maduras, crudas","Soja, graines mûres, crues",2.12,446.0,🫘
16098,"Peanut butter, smooth style, with salt (Includes foods for USDA's Food Distribution Program)","Erdnussbutter, glatt, mit Salz (einschließlich Lebensmittel für das Food Distribution Program des USDA)","Mantequilla de maní, estilo suave, con sal (Incluye alimentos para el Programa de Distribución de Alimentos del USDA)","Beurre de cacahuète, style onctueux, avec du sel (comprend les aliments destinés au programme de distribution alimentaire de l'USDA)",1.2,598.0,🥜
16106,Meat extender,Fleischverlängerer,extensor de carne,Rallonge de viande,2.18,311.0,🍖
16107,"Sausage, meatless","Wurst, fleischlos","Salchicha, sin carne","Saucisse, sans viande",1.06,255.0,🍖
16099,"Peanut flour, defatted","Erdnussmehl, entfettet","Harina de maní, desgrasada","Farine d'arachide, dégraissée",2.7,327.0,🥜
16097,"Peanut butter, chunk style, with salt","Erdnussbutter in Stücken, mit Salz","Mantequilla de maní, en trozos, con sal","Beurre de cacahuète, en morceaux, avec du sel",1.18,589.0,🥜
16088,"Peanuts, all types, cooked, boiled, with salt","Erdnüsse, alle Arten, gekocht, gekocht, mit Salz","Cacahuetes, todos los tipos, cocidos, hervidos, con sal","Cacahuètes, tous types, cuites, bouillies, avec du sel",0.7,318.0,🥜
16091,"Peanuts, spanish, raw","Erdnüsse, spanisch, roh","Cacahuetes, españoles, crudos","Cacahuètes, espagnoles, crues",1.36,570.0,🥜
16096,"Peanuts, virginia, oil-roasted, with salt","Erdnüsse, Virginia, in Öl geröstet, mit Salz","Maní, virginia, tostado en aceite, con sal","Cacahuètes de Virginie, grillées à l'huile, avec du sel",1.34,578.0,🥜
16090,"Peanuts, all types, dry-roasted, with salt","Erdnüsse aller Art, trocken geröstet, mit Salz","Cacahuetes, todos los tipos, tostados en seco, con sal","Cacahuètes de tous types, grillées à sec, avec du sel",1.23,587.0,🥜
16089,"Peanuts, all types, oil-roasted, with salt","Erdnüsse aller Art, in Öl geröstet, mit Salz","Cacahuetes, todos los tipos, tostados en aceite, con sal","Cacahuètes, toutes sortes, grillées à l'huile, avec du sel",1.43,599.0,🥜
16082,"Noodles, chinese, cellophane or long rice (mung beans), dehydrated","Nudeln, chinesisch, Zellophan oder Langreis (Mungbohnen), dehydriert","Fideos chinos, celofán o arroz largo (frijoles mungo), deshidratados","Nouilles chinoises, cellophane ou riz long (haricots mungo), déshydratées",0.01,351.0,🫘
16083,"Mungo beans, mature seeds, raw","Mungobohnen, reife Samen, roh","Frijoles mungo, semillas maduras, crudas","Haricots mungo, graines mûres, crus",1.47,341.0,🫘
16073,"Lima beans, large, mature seeds, canned","Limabohnen, große, reife Samen, aus der Dose","Frijoles lima, semillas grandes y maduras, enlatadas","Haricots de Lima, grosses graines mûres, en conserve",0.284,79.0,🫘
16081,"Mung beans, mature seeds, cooked, boiled, without salt","Mungobohnen, reife Samen, gekocht, gekocht, ohne Salz","Frijoles mungo, semillas maduras, cocidos, hervidos, sin sal","Haricots mungo, graines mûres, cuites, bouillies, sans sel",0.425,105.0,🫘
16080,"Mung beans, mature seeds, raw","Mungobohnen, reife Samen, roh","Frijol mungo, semillas maduras, crudas","Haricots mungo, graines mûres, crus",1.44,347.0,🫘
16074,"Lima beans, thin seeded (baby), mature seeds, raw","Limabohnen, dünnkörnig (Baby), reife Samen, roh","Frijoles lima, de semillas finas (bebés), semillas maduras, crudos","Haricots de Lima, graines fines (bébés), graines mûres, crues",1.19,335.0,🫘
15225,"Fish, yellowtail, mixed species, cooked, dry heat","Fisch, Gelbschwanzfisch, gemischte Arten, gekocht, trockene Hitze","Pescado, rabo amarillo, especies mixtas, cocido en calor seco","Poisson, sériole, espèces mixtes, cuit, chaleur sèche",1.16,187.0,🐟
16071,"Lima beans, large, mature seeds, raw","Limabohnen, große, reife Samen, roh","Frijoles lima, semillas grandes y maduras, crudas","Haricots de Lima, grosses graines mûres, crus",1.24,338.0,🫘
15230,"Mollusks, octopus, common, cooked, moist heat","Weichtiere, Kraken, gewöhnlich, gekocht, feuchte Hitze","Moluscos, pulpo, común, cocidos en calor húmedo.","Mollusques, poulpes, communs, cuits, chaleur humide",1.07,164.0,🍽️
15232,"Fish, roughy, orange, cooked, dry heat","Fisch, Raufisch, Orange, gekocht, trockene Hitze","Pescado, reloj, naranja, cocido en seco","Poisson, hoplostète, orange, cuit, chaleur sèche",0.869,105.0,🐟
16072,"Lima beans, large, mature seeds, cooked, boiled, without salt","Limabohnen, große, reife Samen, gekocht, gekocht, ohne Salz","Frijoles lima, semillas grandes y maduras, cocidas, hervidas, sin sal","Haricots de Lima, grosses graines mûres, cuits, bouillis, sans sel",0.449,115.0,🫘
15231,"Mollusks, oyster, Pacific, cooked, moist heat","Weichtiere, Austern, Pazifik, gekocht, feuchte Hitze","Moluscos, ostra, Pacífico, cocidos en calor húmedo","Mollusques, huîtres, Pacifique, cuites, chaleur humide",0.677,163.0,🍽️
15223,"Fish, whitefish, mixed species, cooked, dry heat","Fisch, Felchen, gemischte Arten, gekocht, trockene Hitze","Pescado, pescado blanco, especies mixtas, cocido en calor seco","Poissons, corégones, espèces mixtes, cuits, chaleur sèche",0.955,172.0,🐟
15208,"Fish, sablefish, cooked, dry heat","Fisch, Zobelfisch, gekocht, trockene Hitze","Pescado, bacalao negro, cocido, calor seco","Poisson, morue charbonnière, cuit, chaleur sèche",0.671,250.0,🐟
15222,"Fish, turbot, european, cooked, dry heat","Fisch, Steinbutt, europäisch, gekocht, trockene Hitze","Pescado, rodaballo, europeo, cocido en seco","Poisson, turbot, européen, cuit, chaleur sèche",0.803,122.0,🐟
15224,"Fish, wolffish, Atlantic, cooked, dry heat","Fisch, Steinbeißer, Atlantik, gekocht, trockene Hitze","Pescado, lobo, Atlántico, cocido, calor seco","Poisson, loup de mer, atlantique, cuit, chaleur sèche",0.876,123.0,🐟
15214,"Fish, seatrout, mixed species, cooked, dry heat","Fisch, Meerforelle, gemischte Arten, gekocht, trockene Hitze","Pescado, trucha marina, especies mixtas, cocido en calor seco","Poisson, truite de mer, espèces mixtes, cuit, chaleur sèche",0.838,133.0,🐟
15216,"Fish, spot, cooked, dry heat","Fisch, vor Ort, gekocht, trockene Hitze","Pescado, punto, cocido, calor seco","Poisson, tache, cuit, chaleur sèche",0.926,158.0,🐟
15215,"Fish, shad, american, cooked, dry heat","Fisch, Maifisch, amerikanisch, gekocht, trockene Hitze","Pescado, sábalo, americano, cocido en seco.","Poisson, alose, américain, cuit, chaleur sèche",0.847,252.0,🐟
15213,"Fish, scup, cooked, dry heat","Fisch, Scup, gekocht, trockene Hitze","Pescado, scup, cocido, calor seco","Poisson, scup, cuit, chaleur sèche",0.945,135.0,🐟
15198,"Fish, ling, cooked, dry heat","Fisch, Leng, gekocht, trockene Hitze","Pescado, maruca, cocido, calor seco.","Poisson, lingue, cuit, chaleur sèche",0.95,111.0,🐟
15206,"Fish, pout, ocean, cooked, dry heat","Fisch, Schmollmund, Meer, gekocht, trockene Hitze","Pescado, faneca, océano, cocido, calor seco.","Poisson, tacaud, océan, cuit, chaleur sèche",0.833,102.0,🐟
15207,"Fish, roe, mixed species, cooked, dry heat","Fisch, Rogen, gemischte Arten, gekocht, trockene Hitze","Pescado, huevas, especies mixtas, cocido en seco.","Poissons, œufs, espèces mixtes, cuits, chaleur sèche",1.4,204.0,🐟
15205,"Fish, pollock, Atlantic, cooked, dry heat","Fisch, Seelachs, Atlantik, gekocht, trockene Hitze","Pescado, abadejo, Atlántico, cocido, calor seco","Poisson, goberge, Atlantique, cuit, chaleur sèche",0.973,118.0,🐟
15199,"Fish, lingcod, cooked, dry heat","Fisch, Lingdorsch, gekocht, trockene Hitze","Pescado, bacalao largo, cocido, calor seco","Poisson, morue-lingue, cuit, chaleur sèche",0.884,109.0,🐟
15200,"Fish, mackerel, king, cooked, dry heat","Fisch, Makrele, König, gekocht, trockene Hitze","Pescado, caballa, rey, cocido, calor seco","Poisson, maquereau, roi, cuit, chaleur sèche",1.02,134.0,🐟
15197,"Fish, herring, Pacific, cooked, dry heat","Fisch, Hering, Pazifik, gekocht, trockene Hitze","Pescado, arenque, Pacífico, cocido, calor seco.","Poisson, hareng, Pacifique, cuit, chaleur sèche",0.82,250.0,🐟
15189,"Fish, bluefish, cooked, dry heat","Fisch, Blaubarsch, gekocht, trockene Hitze","Pescado, pescado azul, cocido en seco","Poisson, poisson bleu, cuit, chaleur sèche",1.0,159.0,🐟
15191,"Fish, butterfish, cooked, dry heat","Fisch, Butterfisch, gekocht, trockene Hitze","Pescado, pez mantequilla, cocido, calor seco","Poisson, butterfish, cuit, chaleur sèche",0.865,187.0,🧈
15188,"Fish, bass, striped, cooked, dry heat","Fisch, Barsch, gestreift, gekocht, trockene Hitze","Pescado, lubina, rayada, cocida en seco","Poisson, bar, rayé, cuit, chaleur sèche",0.887,124.0,🐟
15181,"Fish, salmon, pink, canned, without salt, solids with bone and liquid","Fisch, Lachs, rosa, in Dosen, ohne Salz, Feststoffe mit Knochen und Flüssigkeit","Pescado, salmón, rosado, en lata, sin sal, sólidos con hueso y líquido","Poisson, saumon, rose, en conserve, sans sel, solides avec os et liquide",0.772,139.0,🦴
15182,"Fish, salmon, sockeye, canned, without salt, drained solids with bone","Fisch, Lachs, Rotlachs, in Dosen, ohne Salz, abgetropfte Feststoffe mit Knochen","Pescado, salmón, salmón rojo, en lata, sin sal, sólidos escurridos y con hueso","Poisson, saumon, sockeye, en conserve, sans sel, solides égouttés avec os",0.799,153.0,🦴
15196,"Fish, halibut, greenland, cooked, dry heat","Fisch, Heilbutt, Grönland, gekocht, trockene Hitze","Pescado, fletán, Groenlandia, cocido, calor seco.","Poisson, flétan, Groenland, cuit, chaleur sèche",0.719,239.0,🐟
15190,"Fish, burbot, cooked, dry heat","Fisch, Quappe, gekocht, trockene Hitze","Pescado, lota, cocido, calor seco","Poisson, lotte, cuit, chaleur sèche",0.966,115.0,🐟
15183,"Fish, tuna, light, canned in oil, without salt, drained solids","Fisch, Thunfisch, hell, in Öl eingelegt, ohne Salz, abgetropfte Feststoffe","Pescado, atún, light, enlatado en aceite, sin sal, sólidos escurridos","Poisson, thon, léger, en conserve dans l'huile, sans sel, égoutté",1.14,198.0,🐟
15172,"Mollusks, scallop, mixed species, raw","Weichtiere, Jakobsmuscheln, gemischte Arten, roh","Moluscos, vieira, especies mixtas, crudos","Mollusques, pétoncles, espèces mixtes, crus",0.351,69.0,🍽️
15175,"Mollusks, squid, mixed species, raw","Weichtiere, Tintenfische, gemischte Arten, roh","Moluscos, calamares, especies mixtas, crudos","Mollusques, calamars, espèces mélangées, crus",0.558,92.0,🦑
15174,"Mollusks, scallop, mixed species, imitation, made from surimi","Weichtiere, Jakobsmuscheln, gemischte Arten, Imitation, hergestellt aus Surimi","Moluscos, vieira, especies mixtas, imitación, elaborados con surimi","Mollusques, coquilles Saint-Jacques, espèces mixtes, imitation, à base de surimi",0.501,99.0,🍽️
15171,"Mollusks, oyster, Pacific, raw","Weichtiere, Austern, Pazifik, roh","Moluscos, ostra, Pacífico, crudos","Mollusques, huîtres, Pacifique, crues",0.339,81.0,🍽️
15180,"Fish, salmon, chum, canned, without salt, drained solids with bone","Fisch, Lachs, Kumpel, in Dosen, ohne Salz, abgetropfte Feststoffe mit Knochen","Pescado, salmón, chum, en lata, sin sal, sólidos escurridos y con hueso","Poisson, saumon, kéta, en conserve, sans sel, solides égouttés avec os",0.837,141.0,🦴
15173,"Mollusks, scallop, mixed species, cooked, breaded and fried","Weichtiere, Jakobsmuscheln, gemischte Arten, gekocht, paniert und frittiert","Moluscos, vieira, especies mixtas, cocidos, empanizados y fritos","Mollusques, pétoncles, espèces mixtes, cuits, panés et frits",0.687,216.0,🍞
15163,"Mollusks, cuttlefish, mixed species, raw","Weichtiere, Tintenfische, gemischte Arten, roh","Moluscos, sepia, especies mixtas, crudos","Mollusques, seiches, espèces mixtes, crues",0.582,79.0,🐟
